Unnamed: 0,id,url,type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,floodZoneType,heatingType,kitchenType,hasLivingRoom,toiletCount,hasTerrace,epcScore,price
675,20547305.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20547305,APARTMENT,PENTHOUSE,2.0,1.0,Brussels,Schaerbeek,1030,131.0,AS_NEW,1930.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,795000.0
678,20530107.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20530107,HOUSE,HOUSE,2.0,2.0,Brussels,Schaerbeek,1030,112.0,AS_NEW,2018.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,450000.0
683,20591505.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20591505,HOUSE,HOUSE,6.0,3.0,Brussels,SCHAERBEEK,1030,315.0,GOOD,1930.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,4.0,True,F,990000.0
693,20611054.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/schaerbeek/1030/20611054,APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,Schaerbeek,1030,43.0,GOOD,1970.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,243000.0
694,20561059.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaarbeek/1030/20561059,APARTMENT,PENTHOUSE,3.0,2.0,Brussels,Schaarbeek,1030,110.0,GOOD,2008.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,520000.0
701,20591844.0,https://www.immoweb.be/en/classified/mansion/for-sale/schaerbeek/1030/20591844,HOUSE,MANSION,6.0,3.0,Brussels,Schaerbeek,1030,315.0,AS_NEW,1910.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,4.0,True,F,990000.0
705,20566302.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20566302,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,84.0,AS_NEW,2013.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,C,295000.0
706,20531755.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20531755,APARTMENT,PENTHOUSE,5.0,2.0,Brussels,Schaerbeek,1030,165.0,GOOD,1931.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,450000.0
707,20571663.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20571663,APARTMENT,DUPLEX,3.0,1.0,Brussels,Schaerbeek,1030,170.0,GOOD,1930.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,E,497500.0
708,20651342.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20651342,APARTMENT,APARTMENT,2.0,2.0,Brussels,Schaarbeek,1030,115.0,AS_NEW,2018.0,1.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,2.0,True,D,615500.0
713,20616554.0,https://www.immoweb.be/en/classified/mansion/for-sale/schaarbeek/1030/20616554,HOUSE,MANSION,6.0,2.0,Brussels,Schaarbeek,1030,437.0,GOOD,1933.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,E,1190000.0
743,20369371.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20369371,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,97.0,AS_NEW,2012.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,C,295000.0
746,20283322.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20283322,APARTMENT,APARTMENT,3.0,3.0,Brussels,Schaerbeek,1030,225.0,JUST_RENOVATED,1938.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,F,750000.0
753,20335211.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20335211,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,86.0,AS_NEW,1930.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,499000.0
754,20335209.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20335209,APARTMENT,PENTHOUSE,2.0,1.0,Brussels,Schaerbeek,1030,131.0,AS_NEW,1930.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,795000.0
764,20558383.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20558383,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaarbeek,1030,90.0,JUST_RENOVATED,1964.0,2.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,1.0,True,F,310000.0
811,20647476.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20647476,HOUSE,HOUSE,4.0,3.0,Brussels,Schaerbeek,1030,375.0,AS_NEW,2008.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,4.0,True,D,1350000.0
855,20647475.0,https://www.immoweb.be/en/classified/duplex/for-sale/schaerbeek/1030/20647475,APARTMENT,DUPLEX,4.0,3.0,Brussels,Schaerbeek,1030,375.0,AS_NEW,2008.0,4.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,4.0,True,D,1350000.0
859,20638359.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20638359,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,118.0,GOOD,1930.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,E,350000.0
870,20523004.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20523004,HOUSE,HOUSE,7.0,4.0,Brussels,Schaerbeek,1030,564.0,AS_NEW,1923.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,6.0,True,E,1950000.0
874,20361506.0,https://www.immoweb.be/en/classified/penthouse/for-sale/schaerbeek/1030/20361506,APARTMENT,PENTHOUSE,1.0,1.0,Brussels,Schaerbeek,1030,51.0,AS_NEW,1923.0,2.0,POSSIBLE_FLOOD_ZONE,ELECTRIC,HYPER_EQUIPPED,True,1.0,True,G,230000.0
924,20624327.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20624327,APARTMENT,APARTMENT,5.0,2.0,Brussels,Schaerbeek,1030,220.0,GOOD,1964.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,759000.0
964,20649647.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20649647,APARTMENT,APARTMENT,3.0,1.0,Brussels,Schaerbeek,1030,140.0,AS_NEW,1963.0,2.0,NON_FLOOD_ZONE,FUELOIL,HYPER_EQUIPPED,True,1.0,True,C,469000.0
975,20441990.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20441990,APARTMENT,APARTMENT,1.0,1.0,Brussels,Schaerbeek,1030,65.0,GOOD,1912.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,230000.0
976,20610922.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20610922,APARTMENT,APARTMENT,3.0,1.0,Brussels,Schaerbeek,1030,108.0,TO_BE_DONE_UP,1963.0,2.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,D,315000.0
989,20649645.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20649645,APARTMENT,APARTMENT,1.0,1.0,Brussels,Schaerbeek,1030,107.0,TO_BE_DONE_UP,1962.0,2.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,2.0,True,G,299000.0
1001,20531876.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20531876,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,98.0,GOOD,1959.0,2.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,2.0,True,D,299000.0
1004,20554075.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20554075,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,98.0,TO_BE_DONE_UP,1959.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,D,239000.0
1024,20482723.0,https://www.immoweb.be/en/classified/house/for-sale/schaarbeek/1030/20482723,HOUSE,HOUSE,4.0,2.0,Brussels,Schaarbeek,1030,220.0,AS_NEW,1925.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,F,619000.0
1027,20579406.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/schaarbeek/1030/20579406,APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,Schaarbeek,1030,48.0,GOOD,1976.0,4.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,G,149500.0
1030,20521777.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20521777,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaerbeek,1030,92.0,GOOD,2012.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,C,375000.0
1061,11389519.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11389519,APARTMENT,APARTMENT,1.0,1.0,Brussels,Schaerbeek,1030,65.0,GOOD,1967.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,C,189000.0
1071,20552593.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20552593,APARTMENT,APARTMENT,3.0,1.0,Brussels,Schaerbeek,1030,100.0,GOOD,1975.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,350000.0
1077,20419477.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20419477,APARTMENT,APARTMENT,1.0,1.0,Brussels,Schaerbeek,1030,68.0,AS_NEW,2019.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,C,299000.0
1078,20283826.0,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1030/20283826,APARTMENT,APARTMENT,1.0,1.0,Brussels,Woluwe-Saint-Lambert,1030,68.0,AS_NEW,2019.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,C,299000.0
1079,20283654.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/20283654,APARTMENT,APARTMENT,1.0,1.0,Brussels,Schaerbeek,1030,68.0,AS_NEW,2019.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,C,299000.0
1104,20498453.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20498453,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaarbeek,1030,87.0,GOOD,2002.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,E,265000.0
1112,20425541.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20425541,HOUSE,HOUSE,4.0,2.0,Brussels,Schaerbeek,1030,190.0,AS_NEW,1918.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,G,547000.0
1113,20657610.0,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20657610,HOUSE,HOUSE,3.0,1.0,Brussels,Schaerbeek,1030,165.0,AS_NEW,1901.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,F,675000.0
1118,20488376.0,https://www.immoweb.be/en/classified/town-house/for-sale/schaerbeek/1030/20488376,HOUSE,TOWN_HOUSE,3.0,1.0,Brussels,Schaerbeek,1030,120.0,TO_BE_DONE_UP,1930.0,2.0,NON_FLOOD_ZONE,GAS,NOT_INSTALLED,True,2.0,True,G,335000.0
1133,20471633.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20471633,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaarbeek,1030,100.0,GOOD,1958.0,2.0,NON_FLOOD_ZONE,FUELOIL,SEMI_EQUIPPED,True,1.0,True,E,375000.0
1169,20433810.0,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20433810,APARTMENT,APARTMENT,2.0,1.0,Brussels,Schaarbeek,1030,108.0,TO_BE_DONE_UP,1956.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,1.0,True,D,306000.0
1194,20107741.0,https://www.immoweb.be/en/classified/exceptional-property/for-sale/schaerbeek/1030/20107741,HOUSE,EXCEPTIONAL_PROPERTY,6.0,2.0,Brussels,Schaerbeek,1030,318.0,TO_RENOVATE,1926.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,G,950000.0
1313,20659979.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20659979,APARTMENT,APARTMENT,2.0,2.0,Brussels,BRUXELLES,1000,117.0,JUST_RENOVATED,1936.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,C,495000.0
1318,20641029.0,https://www.immoweb.be/en/classified/penthouse/for-sale/brussel/1000/20641029,APARTMENT,PENTHOUSE,2.0,2.0,Brussels,BRUSSEL,1000,95.0,GOOD,2014.0,2.0,NON_FLOOD_ZONE,ELECTRIC,USA_HYPER_EQUIPPED,True,2.0,True,G,825000.0
1322,20660505.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20660505,APARTMENT,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,72.0,TO_BE_DONE_UP,1900.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,E,195000.0
1339,20646988.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20646988,APARTMENT,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,138.0,JUST_RENOVATED,1958.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,D,640000.0
1345,20656182.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20656182,APARTMENT,APARTMENT,3.0,2.0,Brussels,Bruxelles,1000,166.0,GOOD,1968.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,675000.0
1358,20621007.0,https://www.immoweb.be/en/classified/loft/for-sale/brussel/1000/20621007,APARTMENT,LOFT,2.0,1.0,Brussels,BRUSSEL,1000,105.0,GOOD,2021.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,C,520000.0
1368,20641592.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20641592,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussels,1000,125.0,GOOD,1949.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,E,375000.0
1369,20631345.0,https://www.immoweb.be/en/classified/house/for-sale/brussels/1000/20631345,HOUSE,HOUSE,4.0,1.0,Brussels,Brussels,1000,170.0,AS_NEW,1938.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,F,390000.0
1373,20591595.0,https://www.immoweb.be/en/classified/mansion/for-sale/brussels/1000/20591595,HOUSE,MANSION,5.0,3.0,Brussels,Brussels,1000,314.0,TO_RENOVATE,1897.0,2.0,NON_FLOOD_ZONE,GAS,NOT_INSTALLED,True,2.0,True,G,825000.0
1375,20662754.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20662754,HOUSE,HOUSE,4.0,2.0,Brussels,Bruxelles,1000,375.0,GOOD,1896.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,4.0,True,E,1095000.0
1381,20627779.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20627779,APARTMENT,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,84.0,AS_NEW,1900.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,D,350000.0
1393,20546468.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20546468,APARTMENT,APARTMENT,3.0,1.0,Brussels,Bruxelles,1000,125.0,JUST_RENOVATED,1905.0,2.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,2.0,True,C,500000.0
1412,20536322.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20536322,APARTMENT,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,115.0,AS_NEW,1850.0,2.0,NON_FLOOD_ZONE,GAS,USA_INSTALLED,True,2.0,True,D,399000.0
1438,20623483.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20623483,APARTMENT,PENTHOUSE,1.0,1.0,Brussels,Bruxelles,1000,70.0,GOOD,2001.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,F,299000.0
1449,20629076.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20629076,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussels,1000,126.0,GOOD,1938.0,2.0,NON_FLOOD_ZONE,FUELOIL,INSTALLED,True,2.0,True,E,495000.0
1451,11109704.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109704,APARTMENT,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,105.0,GOOD,1923.0,2.0,POSSIBLE_FLOOD_ZONE,FUELOIL,INSTALLED,True,3.0,True,G,595000.0
1453,20604102.0,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1000/20604102,APARTMENT,LOFT,1.0,1.0,Brussels,Bruxelles,1000,250.0,GOOD,1970.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,650000.0
1459,20552900.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20552900,APARTMENT,APARTMENT,3.0,1.0,Brussels,Bruxelles,1000,120.0,AS_NEW,2014.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,415000.0
1461,20658533.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20658533,APARTMENT,PENTHOUSE,3.0,1.0,Brussels,Bruxelles,1000,194.0,AS_NEW,2005.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,D,899000.0
1463,20582953.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussel/1000/20582953,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussel,1000,128.0,GOOD,1930.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,E,455000.0
1507,20596283.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20596283,APARTMENT,APARTMENT,3.0,2.0,Brussels,Bruxelles,1000,170.0,AS_NEW,2018.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,699000.0
1512,20154584.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20154584,APARTMENT,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,150.0,AS_NEW,1997.0,1.0,CIRCUMSCRIBED_WATERSIDE_ZONE,ELECTRIC,USA_HYPER_EQUIPPED,True,2.0,True,E,495000.0
1520,20469944.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20469944,APARTMENT,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,221.0,JUST_RENOVATED,1920.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,C,1195000.0
1536,20528451.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20528451,APARTMENT,APARTMENT,1.0,1.0,Brussels,Bruxelles,1000,129.0,JUST_RENOVATED,2015.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,2.0,True,B,345000.0
1547,10084275.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/10084275,APARTMENT,PENTHOUSE,2.0,1.0,Brussels,Bruxelles,1000,85.0,AS_NEW,2012.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,E,299000.0
1571,20611033.0,https://www.immoweb.be/en/classified/flat-studio/for-sale/bruxelles/1000/20611033,APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,Bruxelles,1000,40.0,TO_BE_DONE_UP,1970.0,4.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,1.0,True,D,162500.0
1573,20556903.0,https://www.immoweb.be/en/classified/loft/for-sale/bruxelles/1000/20556903,APARTMENT,LOFT,3.0,2.0,Brussels,Bruxelles,1000,304.0,AS_NEW,1949.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,845000.0
1596,20431593.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20431593,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussels,1000,157.0,AS_NEW,1925.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,1.0,True,D,395000.0
1626,20492804.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20492804,HOUSE,HOUSE,5.0,3.0,Brussels,Bruxelles,1000,305.0,AS_NEW,1880.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,G,1075000.0
1650,20560459.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20560459,APARTMENT,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,100.0,AS_NEW,2014.0,2.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,1.0,True,B,365000.0
1661,20337041.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20337041,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussels,1000,102.0,AS_NEW,2023.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,B,325000.0
1662,20337040.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20337040,APARTMENT,APARTMENT,2.0,1.0,Brussels,Brussels,1000,96.0,AS_NEW,2023.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,A,350000.0
1663,20337043.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20337043,APARTMENT,APARTMENT,3.0,2.0,Brussels,Brussels,1000,133.0,AS_NEW,2023.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,A,399000.0
1666,20337042.0,https://www.immoweb.be/en/classified/apartment/for-sale/brussels/1000/20337042,APARTMENT,APARTMENT,3.0,2.0,Brussels,Brussels,1000,143.0,AS_NEW,2023.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,A,440000.0
1670,20582925.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20582925,APARTMENT,PENTHOUSE,3.0,2.0,Brussels,Bruxelles,1000,178.0,AS_NEW,2010.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,1325000.0
1713,20510838.0,https://www.immoweb.be/en/classified/house/for-sale/brussels/1000/20510838,HOUSE,HOUSE,7.0,3.0,Brussels,Brussels,1000,340.0,TO_RENOVATE,1898.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,G,985000.0
1718,20630765.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20630765,APARTMENT,APARTMENT,2.0,2.0,Brussels,Bruxelles,1000,235.0,AS_NEW,1947.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,975000.0
1719,20084581.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20084581,HOUSE,HOUSE,5.0,5.0,Brussels,Bruxelles,1000,630.0,AS_NEW,1900.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,7.0,True,D,3750000.0
1751,20422869.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20422869,HOUSE,HOUSE,6.0,2.0,Brussels,Bruxelles,1000,290.0,TO_BE_DONE_UP,1900.0,2.0,NON_FLOOD_ZONE,GAS,SEMI_EQUIPPED,True,2.0,True,G,850000.0
1753,20086459.0,https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/20086459,HOUSE,MANSION,5.0,5.0,Brussels,Bruxelles,1000,530.0,AS_NEW,1920.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,6.0,True,D,3750000.0
1777,20433777.0,https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/20433777,HOUSE,MANSION,6.0,3.0,Brussels,Bruxelles,1000,300.0,TO_RENOVATE,1895.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,G,985000.0
1782,20496734.0,https://www.immoweb.be/en/classified/penthouse/for-sale/bruxelles/1000/20496734,APARTMENT,PENTHOUSE,2.0,1.0,Brussels,Bruxelles,1000,235.0,AS_NEW,1936.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,D,1295000.0
1798,11228752.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11228752,APARTMENT,APARTMENT,3.0,3.0,Brussels,Bruxelles,1000,232.0,GOOD,2010.0,2.0,POSSIBLE_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,3.0,True,B,1200000.0
1801,10623345.0,https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/10623345,HOUSE,MANSION,6.0,5.0,Brussels,Bruxelles,1000,600.0,GOOD,1950.0,3.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,6.0,True,D,4600000.0
1804,20620766.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20620766,APARTMENT,APARTMENT,3.0,1.0,Brussels,Bruxelles,1000,119.0,AS_NEW,1959.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,2.0,True,D,515000.0
1806,11075215.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11075215,APARTMENT,APARTMENT,5.0,5.0,Brussels,Bruxelles,1000,550.0,JUST_RENOVATED,1894.0,2.0,NON_FLOOD_ZONE,GAS,HYPER_EQUIPPED,True,5.0,True,C,1650000.0
1938,20359926.0,https://www.immoweb.be/en/classified/ground-floor/for-sale/bruxelles/1000/20359926,APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,Bruxelles,1000,164.0,AS_NEW,1893.0,2.0,NON_FLOOD_ZONE,GAS,USA_HYPER_EQUIPPED,True,2.0,True,E,629000.0
1939,20392183.0,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20392183,APARTMENT,APARTMENT,2.0,1.0,Brussels,Bruxelles,1000,70.0,TO_BE_DONE_UP,1976.0,2.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,1.0,True,C,249000.0
1976,20260031.0,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/20260031,HOUSE,HOUSE,5.0,3.0,Brussels,BRUXELLES,1000,240.0,AS_NEW,1996.0,3.0,NON_FLOOD_ZONE,GAS,INSTALLED,True,3.0,True,D,749000.0
